user_id	last_day_login_count	total_login_count	last_day_online_time	register_ts	total_days_from_register	total_active_days	daily_average_login_count	first_day_login_count	3_days_login_count	7_days_login_count	30_days_login_count	3_days_active	7_days_active	30_days_active	day_3_average_login_count	day_7_average_login_count	day_30_average_login_count	resource_total_number	total_online_time	daily_average_online_time	first_day_online_time	day_3_average_online_time	day_7_average_online_time	day_30_average_online_time	server_id	player_name	power	citylevel	herolevel	lastlogintime	gold	food	wood	oil	steel	cash	total_payment_amount	total_payment_count	total_paid_days	average_payment	average_payment_per_day	first_payment_timestamp	first_payment_amount	first_payment_package	first_payment_from_register	first_payment_activedays_from_register	last_payment_timestamp	last_payment_amount	last_payment_package	last_payment_from_register	last_payment_activedays_from_register	payment_frequency	gold_add_number	gold_remove_number	item_add_number	item_remove_number	troop_produce_number	client_build_count	client_tech_count	client_troop_count	client_trap_count	troop_send_count	troop_batter_number	client_troop_send_count	client_everyday_quest_count	client_allliance_quest_count	client_vip_quest_count	client_random_count	client_event_count	add_gold_alli_number	add_gold_iap_number	add_gold_item_number	add_gold_compensation_number	last_day_payment_amount	last_day_payment_count	createtime
5254854	14.0	30.0	370.0			2.0	15.0	0.0	47.0	96.0	450.0	3.0	7.0	30.0	15.6666666667	13.7142857143	15.0	3743153.0	730.0	365.0	360.0	370.0	327.857142857	368.666666667	5.0	SEKO	2357936.0	13.0	41.0	2016-03-02 00:00:00	15.0	961500.0	677899.0	579915.0	526735.0	997104.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		1400.0	52198.0	159.0	182.0	7922.0	13.0	1.0	2.0	1.0	52.0	0.0	24.0	109.0	59.0	12.0	35.0	0.0	0.0	0.0	1400.0	0.0	0.0	0.0	
5246667	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	2202167.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	Player15246667	10444.0	5.0	10.0	2016-02-14 00:00:00	210.0	791331.0	449984.0	444305.0	423812.0	92735.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5254860	1.0	2.0	20.0			2.0	1.0	0.0	2.0	2.0	3.0	3.0	3.0	6.0	0.666666666667	0.666666666667	0.5	1752214.0	75.0	37.5	55.0	28.3333333333	28.3333333333	25.0	5.0	Patton	49698.0	7.0	16.0	2016-03-01 00:00:00	2548.0	463413.0	423998.0	417852.0	414743.0	32208.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2800.0	227752.0	92.0	87.0	90.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	4.0	1.0	0.0	0.0	2800.0	0.0	0.0	0.0	
5246242	0.0	0.0	0.0			2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0		1.0	1.0	136354.0	0.0	0.0	0.0	0.0	15.0	15.0	5.0	Player15246242	1189.0	2.0	1.0	2016-02-25 00:00:00	200.0	40526.0	25428.0	25195.0	23505.0	21700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246673	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0			2.0	130468.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	Player15246673	2863.0	3.0	4.0	2016-02-14 00:00:00	160.0	37500.0	27500.0	25000.0	21000.0	19468.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263058	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.25	2010444.0	0.0	0.0	0.0	10.0	10.0	8.75	5.0	derp980	45225.0	6.0	13.0	2016-02-03 00:00:00	25.0	632615.0	727815.0	32000.0	381314.0	236700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263060	0.0	0.0	0.0			2.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	155875.0	0.0	0.0	0.0	10.0	12.5	12.5	5.0	Player15263060	1370.0	2.0	1.0	2016-02-26 00:00:00	200.0	62500.0	23177.0	25095.0	23403.0	21700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5251705	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	7.0	0.0	0.0	0.571428571429	602417.0	0.0	0.0	0.0	10.0	7.5	22.8571428571	5.0	Player15251705	30099.0	6.0	12.0	2016-02-15 00:00:00	0.0	137500.0	129404.0	156836.0	161182.0	17495.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263066	0.0	0.0	0.0			2.0	0.0	0.0	0.0	3.0	3.0	1.0	2.0	2.0	0.0	1.5	1.5	158200.0	0.0	0.0	0.0	10.0	12.5	12.5	5.0	Fuckit	1553.0	3.0	4.0	2016-02-26 00:00:00	200.0	62500.0	25000.0	25000.0	21000.0	24700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263070	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	4.0	0.0	0.0	1.0	1689862.0	0.0	0.0	0.0	10.0	10.0	11.25	5.0	Satan	49602.0	7.0	18.0	2016-02-06 00:00:00	135.0	392307.0	318676.0	406342.0	484764.0	87773.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246690	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0			0.714285714286	1502455.0	0.0	0.0	0.0	0.0	0.0	31.4285714286	5.0	Lord Hoschi	158349.0	9.0	25.0	2016-02-07 00:00:00	6560.0	555000.0	208000.0	208000.0	360455.0	171000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246697	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	25.0	1.0	1.0	14.0	0.0	0.0	1.78571428571	2839000.0	0.0	0.0	0.0	10.0	10.0	54.2857142857	5.0	EvilKnobby	1277939.0	14.0	39.0	2016-02-14 00:00:00	131.0	890000.0	532000.0	756000.0	372000.0	289000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263095	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	8.0	1.0	3.0	13.0	0.0	0.0	0.615384615385	1723217.0	0.0	0.0	0.0	10.0	8.33333333333	21.9230769231	5.0	Agent007	644295.0	11.0	33.0	2016-02-20 00:00:00	13659.0	247500.0	425104.0	469500.0	353625.0	227488.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5254906	0.0	0.0	5.0			1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	194144.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	Player15254906	601.0	2.0	3.0	2016-01-18 00:00:00	200.0	67968.0	44777.0	45497.0	35902.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263099	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0			2.0	330000.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	Krieger	11087.0	5.0	11.0	2016-02-21 00:00:00	300.0	150000.0	60000.0	60000.0	45000.0	15000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263102	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	4.0	0.0	0.0	0.25	574669.0	0.0	0.0	0.0	10.0	7.5	7.5	5.0	keydonk	15056.0	5.0	10.0	2016-02-03 00:00:00	200.0	191250.0	108750.0	32265.0	238569.0	3835.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263107	0.0	0.0	10.0			2.0	0.0	0.0	0.0	0.0	4.0	2.0	3.0	8.0	0.0	0.0	0.5	1891602.0	10.0	5.0	10.0	10.0	11.6666666667	10.625	5.0	SloppySeconds	255026.0	11.0	26.0	2016-02-15 00:00:00	970.0	502500.0	458000.0	430000.0	395136.0	105966.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246733	4.0	12.0	85.0			2.0	6.0	0.0	15.0	27.0	164.0	3.0	7.0	30.0	5.0	3.85714285714	5.46666666667	13788701.0	315.0	157.5	230.0	143.333333333	117.857142857	168.333333333	5.0	OBELIXVANHELL	2040073.0	13.0	41.0	2016-03-02 00:00:00	25410.0	3583286.0	2837928.0	2141597.0	3102661.0	2123229.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3920.0	0.0	173.0	500.0	4550.0	7.0	1.0	3.0	0.0	13.0	0.0	6.0	44.0	34.0	10.0	11.0	4.0	0.0	0.0	3920.0	0.0	0.0	0.0	
5263125	21.0	39.0	360.0			2.0	19.5	0.0	57.0	112.0	494.0	3.0	7.0	30.0	19.0	16.0	16.4666666667	11924185.0	775.0	387.5	415.0	383.333333333	330.0	381.666666667	5.0	Death420	4551032.0	15.0	43.0	2016-03-02 00:00:00	195.0	0.0	1595758.0	2844076.0	3471141.0	4013210.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3920.0	6200.0	237.0	181.0	9991.0	13.0	0.0	4.0	2.0	43.0	0.0	36.0	40.0	23.0	16.0	31.0	10.0	0.0	0.0	3920.0	0.0	0.0	0.0	
5263126	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0			0.5	1453441.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	Player15263126	31173.0	6.0	14.0	2016-02-03 00:00:00	80.0	0.0	735767.0	42000.0	207149.0	468525.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5254937	11.0	19.0	410.0			2.0	9.5	0.0	28.0	61.0	238.0	3.0	7.0	30.0	9.33333333333	8.71428571429	7.93333333333	6004088.0	760.0	380.0	350.0	381.666666667	335.714285714	300.5	5.0	Der Zerstoerer	2778574.0	14.0	43.0	2016-03-02 00:00:00	944.0	1269169.0	1483646.0	1069880.0	1306473.0	874920.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		980.0	4912.0	191.0	153.0	13400.0	6.0	3.0	7.0	1.0	105.0	1.0	53.0	63.0	49.0	32.0	25.0	8.0	0.0	0.0	980.0	0.0	0.0	0.0	
5254939	0.0	0.0	0.0			2.0	0.0	0.0	2.0	2.0	3.0	1.0	2.0	4.0	2.0	1.0	0.75	321490.0	0.0	0.0	0.0	30.0	30.0	20.0	5.0	Player15254939	4410.0	4.0	5.0	2016-02-29 00:00:00	295.0	92713.0	67933.0	62824.0	67852.0	30168.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5254942	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	182.0	1.0	1.0	21.0	0.0	0.0	8.66666666667	2237329.0	0.0	0.0	0.0	10.0	10.0	219.523809524	5.0	Leon062	583979.0	11.0	34.0	2016-02-21 00:00:00	15684.0	977500.0	404500.0	362000.0	382329.0	111000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246754	4.0	18.0	140.0			2.0	9.0	0.0	20.0	53.0	206.0	3.0	7.0	30.0	6.66666666667	7.57142857143	6.86666666667	4473191.0	620.0	310.0	480.0	218.333333333	217.142857143	229.5	5.0	Ironeagle	1954360.0	15.0	41.0	2016-03-01 00:00:00	2100.0	1222470.0	829859.0	541110.0	907738.0	972014.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		6160.0	56300.0	251.0	225.0	4025.0	5.0	1.0	2.0	1.0	35.0	8.0	31.0	40.0	18.0	13.0	27.0	12.0	0.0	0.0	6160.0	0.0	0.0	0.0	
5263139	5.0	5.0	125.0			2.0	2.5	0.0	6.0	19.0	72.0	3.0	7.0	30.0	2.0	2.71428571429	2.4	1325956.0	175.0	87.5	50.0	110.0	118.571428571	109.666666667	5.0	Spaceslava	790762.0	11.0	34.0	2016-03-02 00:00:00	4260.0	251728.0	225096.0	274678.0	347504.0	226950.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		200.0	25630.0	59.0	57.0	8804.0	2.0	2.0	4.0	3.0	6.0	0.0	5.0	5.0	5.0	0.0	12.0	1.0	0.0	0.0	200.0	0.0	0.0	0.0	
5263143	0.0	0.0	0.0			2.0	0.0	0.0	0.0	4.0	6.0	1.0	3.0	6.0	0.0	1.33333333333	1.0	515043.0	0.0	0.0	0.0	10.0	10.0	9.16666666667	5.0	Mnteer	10687.0	5.0	9.0	2016-02-27 00:00:00	130.0	163945.0	126235.0	113768.0	101095.0	10000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263145	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0			0.75	1421000.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	Martin93	50868.0	7.0	16.0	2016-02-03 00:00:00	3095.0	350000.0	350000.0	350000.0	350000.0	21000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263157	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	6.0	0.0	0.0	0.333333333333	2505522.0	0.0	0.0	0.0	5.0	5.0	5.83333333333	5.0	SwampDonkey789	424778.0	9.0	28.0	2016-02-21 00:00:00	4435.0	1147500.0	408000.0	459166.0	450714.0	40142.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246785	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	66.0	1.0	1.0	22.0	0.0	0.0	3.0	2628217.0	0.0	0.0	0.0	10.0	10.0	83.4090909091	5.0	Jan	393727.0	12.0	32.0	2016-02-22 00:00:00	545.0	478349.0	322000.0	355308.0	1094958.0	377602.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263170	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	158171.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	Player15263170	1370.0	2.0	1.0	2016-02-19 00:00:00	195.0	62500.0	23075.0	24995.0	25901.0	21700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246787	6.0	8.0	215.0			2.0	4.0	0.0	11.0	29.0	81.0	3.0	7.0	30.0	3.66666666667	4.14285714286	2.7	3167389.0	280.0	140.0	65.0	130.0	108.571428571	93.3333333333	5.0	Major Straub	1564183.0	14.0	40.0	2016-03-02 00:00:00	460.0	754365.0	815957.0	727253.0	825057.0	44757.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	317.0	124.0	88.0	2.0	3.0	1.0	1.0	2.0	0.0	12.0	53.0	18.0	11.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	
5259916	6.0	8.0	170.0			2.0	4.0	0.0	13.0	60.0	220.0	3.0	7.0	30.0	4.33333333333	8.57142857143	7.33333333333	6345889.0	340.0	170.0	170.0	175.0	216.428571429	273.666666667	5.0	FenrisWolf	3109734.0	13.0	42.0	2016-03-02 00:00:00	700.0	980542.0	1239265.0	1414649.0	1396216.0	1315217.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2720.0	700.0	176.0	160.0	23190.0	6.0	5.0	2.0	1.0	30.0	0.0	25.0	56.0	9.0	14.0	16.0	8.0	0.0	0.0	2720.0	0.0	0.0	0.0	
5263183	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	67.0	1.0	2.0	16.0	0.0	0.0	4.1875	2979497.0	0.0	0.0	0.0	10.0	10.0	265.9375	5.0	Colonel klink	224413.0	12.0	30.0	2016-02-14 00:00:00	215.0	1078072.0	628000.0	662000.0	508700.0	102725.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5254993	2.0	3.0	10.0			2.0	1.5	0.0	3.0	10.0	103.0	3.0	7.0	29.0	1.0	1.42857142857	3.55172413793	5279446.0	25.0	12.5	15.0	13.3333333333	22.1428571429	55.8620689655	5.0	Klgy	1109636.0	12.0	37.0	2016-03-01 00:00:00	39384.0	1785000.0	1149246.0	1110070.0	648769.0	586361.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3320.0	0.0	24.0	42.0	1350.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3320.0	0.0	0.0	0.0	
5263186	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0			0.5	156694.0	0.0	0.0	0.0	0.0	0.0	7.5	5.0	Player15263186	1818.0	3.0	4.0	2016-02-22 00:00:00	0.0	62500.0	22500.0	23846.0	23348.0	24500.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246808	9.0	20.0	405.0			2.0	10.0	0.0	28.0	65.0	290.0	3.0	7.0	30.0	9.33333333333	9.28571428571	9.66666666667	3092344.0	845.0	422.5	440.0	405.0	398.571428571	352.833333333	5.0	Uhtret	2868852.0	14.0	43.0	2016-03-02 00:00:00	26722.0	651717.0	646350.0	549254.0	552299.0	692724.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2920.0	26127.0	182.0	227.0	13050.0	19.0	5.0	7.0	2.0	51.0	1.0	32.0	40.0	18.0	17.0	46.0	19.0	0.0	0.0	2920.0	0.0	0.0	0.0	
5263199	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	657921.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	Player15263199	22768.0	5.0	11.0	2016-02-18 00:00:00	200.0	147561.0	114266.0	52757.0	190920.0	152417.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246822	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	163.0	1.0	2.0	15.0	0.0	0.0	10.8666666667	3665874.0	0.0	0.0	0.0	10.0	10.0	242.333333333	5.0	FelixSteiner	898274.0	12.0	37.0	2016-02-13 00:00:00	19012.0	2465964.0	432000.0	369500.0	277000.0	121410.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263210	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0			0.5	448999.0	0.0	0.0	0.0	0.0	0.0	12.5	5.0	IRISHQT	5440.0	4.0	8.0	2016-02-19 00:00:00	300.0	120692.0	106356.0	104543.0	94071.0	23337.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5246827	5.0	7.0	100.0			2.0	3.5	0.0	11.0	49.0	155.0	3.0	7.0	30.0	3.66666666667	7.0	5.16666666667	3336568.0	165.0	82.5	65.0	91.6666666667	127.142857143	108.833333333	5.0	King Lui	927559.0	10.0	36.0	2016-03-01 00:00:00	3043.0	687400.0	707961.0	1063058.0	751449.0	126700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		1250.0	8041.0	53.0	63.0	1800.0	2.0	2.0	2.0	0.0	11.0	0.0	3.0	18.0	8.0	5.0	7.0	0.0	0.0	0.0	1250.0	0.0	0.0	0.0	
5246831	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	75.0	1.0	3.0	20.0	0.0	0.0	3.75	3661079.0	0.0	0.0	0.0	10.0	11.6666666667	126.0	5.0	Guba	500961.0	10.0	33.0	2016-02-15 00:00:00	8353.0	1880000.0	483079.0	550000.0	550000.0	198000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5255026	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	15.0	1.0	1.0	15.0	0.0	0.0	1.0	2379554.0	0.0	0.0	0.0	10.0	10.0	29.0	5.0	Eiserner	216070.0	9.0	27.0	2016-02-17 00:00:00	348.0	465000.0	692987.0	204051.0	871631.0	145885.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263221	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0			1.4	302276.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	Player15263221	1336.0	2.0	5.0	2016-02-06 00:00:00	200.0	102307.0	71843.0	64481.0	61970.0	1675.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5255030	3.0	3.0	10.0			1.0	3.0	0.0	3.0	3.0	3.0	1.0	1.0	2.0	3.0	3.0	1.5	282105.0	10.0	10.0	10.0	10.0	10.0	7.5	5.0	BLaCkVeNoMXxX	12492.0	6.0	11.0	2016-01-15 00:00:00	453.0	67500.0	55000.0	50000.0	42500.0	67105.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5263225	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0			0.333333333333	854539.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	Player15263225	20956.0	5.0	12.0	2016-02-14 00:00:00	200.0	248731.0	205789.0	194991.0	190028.0	15000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
